PM2.5,PM10,NO,NO2,NH3,CO,SO2,Actual,Predicted
0.21721872021000874,-0.2132201469766426,-0.5457647434240898,-0.5470073630040745,-0.2620927062074654,-0.33262141488494745,-0.49068638368002043,1,0
0.04959915789962835,0.49715200696271145,0.1705739143564548,0.8853696360253941,0.9530756779877435,-0.012892324275211357,-0.3804362362629138,2,0
-0.07483107274265598,-0.13922304760795998,0.6668461506244809,0.5417954843449961,-0.3799191320441761,-0.14706435337036844,-0.45006790831582316,3,0
0.38933382633714264,-0.2132201469766426,-0.32524920676562746,-0.06968470227666443,0.3772823894649497,-0.294082640570381,-0.20113468072667204,1,0
-0.82863743773043,-1.0110791369837495,-0.6809484023532082,-0.7429264328313491,-0.7147240326292446,-0.2855184685004774,-0.5823680852163511,0,0
-0.2822683088585673,-0.2132201469766426,-0.5502558948835289,-0.5924082330475555,-0.2620927062074654,-0.2284239880344531,-0.33053353795832874,1,0
-0.8111369278723539,-0.2132201469766426,-0.5992094457914156,-0.615722193340154,-0.2620927062074654,-0.06998680474123563,-0.5417496098521539,0,0
-0.8207702360511113,-0.628913586615933,-0.2179106868850317,0.11478189582793025,-0.6324678485545598,-0.319775156780092,-0.506353509891925,3,0
0.2952485164579444,-0.2132201469766426,1.3984547233671185,3.1169655545590262,-0.2620927062074654,6.607212685760308,5.627616534035622,4,1
-0.5587442535889076,-0.5655249209620525,-0.5394771313808749,-0.5093778130581261,0.6258294537771054,-0.2498344182092122,-0.013709430117590796,1,0
-0.5173210284202502,0.37522050340121865,0.1364411632647172,-0.7752387637631959,-0.6458066892153196,-0.1570558874519227,1.2297961799606167,1,0
-0.8066413840556004,-0.8230086331015751,-0.649959457283078,-0.7490616855399275,-0.903690941990007,-0.23413343608105552,-0.530144331176669,3,0
-0.8344174226376845,-0.2132201469766426,-0.539028016234931,-0.6717575014118381,0.4426427087026722,2.3551012530531468,-0.6990011359049745,1,3
-0.6284251827485867,-0.8788011363423872,-0.7173267291746653,-0.8509068805023311,-0.5684414133829132,-0.2812363824655256,0.2990528301867274,3,0
0.298459619184197,-0.2132201469766426,-0.5197160649593426,-0.5069237119746948,1.3287863565991418,0.11128817073839153,-0.06477265628972442,1,0
1.173485112088003,2.341578821846179,1.511631740144985,0.5409774506505192,0.27901959659735315,-0.0828330628460911,-0.5260824836402493,5,0
-0.5959930452134364,-0.5801933725183224,-0.7469683288069636,-1.0120595183143273,-0.8356628546201326,-0.21557772992959764,-0.7129274703155564,3,0
-0.6525084531954805,-0.5202098831185761,-0.25518724399837667,-0.46356792616740633,-0.6715951144927882,-0.19844938578979035,-0.2516176429650313,0,0
-0.5410831885945188,-1.3970427685580997,-0.37330452738162634,-0.7535608708595519,0.8623715614945775,-0.21272300590629642,0.27700280070330613,3,0
1.6949681948314086,-0.2132201469766426,-0.27090627410641366,-0.1985250091568136,-0.2620927062074654,-0.055713184624729566,2.1257236937080513,5,0
-0.12877759854369794,0.924894531808938,-0.2161142263012561,0.6456857635435926,-0.013990269917334942,-0.24127024613930856,-0.37985597232913954,1,0
-0.15013143167327703,0.4280007353402964,-0.35803461241953327,0.43095191874334393,-0.2105158556525278,-0.31263834672183893,-0.06709371202482135,1,0
-0.4856916665666631,-0.2132201469766426,-0.5525014706132485,-0.7768748311521503,-0.2620927062074654,-0.28980055453542924,-0.3763743887264941,3,0
-0.7812736725182057,-1.1480719970539124,-0.570466076451005,-0.6251295808266412,-0.44972573150215184,-0.2698174863723207,-0.6815932178917471,0,0
0.27020191519317516,0.5109036802967146,-0.3077337160738147,0.9700361234037779,-0.04555885948113294,-0.19844938578979035,-0.038080515336109094,1,0
0.08540295329734376,-0.2132201469766426,-0.3926164786572147,-0.6263566313683568,-0.2620927062074654,-0.17703895561503122,1.7746640137746332,1,0
-0.02634342157624331,-0.2132201469766426,-0.3095301766575904,-0.7871002523331145,-0.2620927062074654,1.178954955453046,-0.6119615458388377,2,1
-0.5385143064135167,0.5384070269647204,-0.1146142033179313,-0.7151132872191261,-0.6493637133915221,-0.27124484838397134,-0.5997760032295785,1,0
-0.7711586989305103,-1.0904459373685664,-0.17749032375007934,-0.32777433288420144,-0.2620927062074654,-0.20415883383639277,-0.5249219557727008,3,0
-0.5186054695107513,-0.6066489726465948,-0.5111828771864082,-0.3829916072614083,0.26167910373836556,-0.24840705619756162,-0.3125453560113271,3,0
-0.6806056020501898,-0.45498766102016186,-0.01670710150215784,-0.7147042703718877,-0.4341637507312655,-0.23556079809270614,0.30311467772314715,3,0
0.10563290047273459,-0.2132201469766426,-0.3472558489168793,-0.10281506690298847,-0.2620927062074654,-0.21985981596454945,1.597103250039714,1,0
-0.8647623434007705,-1.0489289807316242,0.14811815705925904,-0.48033761690418764,-0.16605305344999546,-0.20844091987134458,-0.45819160338866266,3,0
-0.26412557845524076,-0.0678453145886111,-0.5349859799214357,0.2624369776810536,0.26212373176039094,-0.21700509194124823,-0.07347661529633802,1,0
-0.4842466703398495,-0.4714896690209655,-0.7424771773475245,-0.4692941620287463,-0.7863091441753217,-0.26268067631406766,0.018205086239992733,3,0
-0.3397470476584871,-0.3478555773324052,-0.5457647434240898,-0.7956896061251244,-0.7636331150520301,-0.19844938578979035,-0.10016875624995335,3,0
0.2849729877339364,1.0445995739734972,0.22087481070217332,-0.17684711625316954,-0.5577703408543054,0.19264780540247622,-0.3844980837993335,1,0
-0.596635265758687,-0.17183415865716697,-0.34186646716555225,-0.8198216001122,-0.6164612397616482,-0.2284239880344531,-0.5777259737461572,3,0
-0.3508253520640582,-0.5454867683896482,1.527799885398966,-1.0374185628431187,0.318591490557607,-0.09996140698589841,2.259184398476128,3,0
-0.13327314236045146,-0.43953339955909176,0.5397465643223529,4.410276825527381,-0.2620927062074654,3.878096519484345,7.034176309504392,4,1
-0.511862153785621,-0.6078276875037951,-0.6297492757156018,-0.7801469659300588,0.19320638834646578,-0.2655354003373689,-0.49822981481908557,3,0
-0.08687270796610284,-0.2132201469766426,-0.44561206587859664,-0.606314805853667,-0.2620927062074654,-0.05999527065968139,1.687044159774722,1,0
3.029181377589322,-0.2132201469766426,-0.6737625600181055,-0.6807558720510866,-0.2620927062074654,0.725053835748153,-0.44948764438204897,5,3
0.6746403035646773,2.6555098788138474,0.8460430938561031,0.8178818562310303,0.95529881809787,-0.15991061147522392,0.10698546810745212,5,0
-0.11802040441075204,-0.22448342227877854,-0.6782537114775447,-0.4840187685293348,-0.08824314959556387,-0.23984288412765797,0.41104376940515674,3,0
-0.08077161278622305,0.6046769956028683,-0.38228683030050464,0.22767054566577521,1.3381235450616737,-0.207013557859694,-0.22260444627631906,1,0
-0.17838913566429898,-0.1092313029080867,-0.23362971699306873,-0.07336585390181155,0.451979897165204,-0.21985981596454945,0.09131834189554762,1,0
-0.8739139861705901,-0.8067685617357049,-0.4263001146030083,0.21621807394309522,0.0847171509722868,-0.2826637444771762,-0.622406296646774,3,0
0.012510921411411953,0.5943304985229995,0.031797334259785065,0.40600189106179124,-0.15938363311961568,-0.19844938578979035,-0.2255057659451903,1,0
-0.12958037422526103,-0.056320102651541984,-0.3508487700844306,-0.7666494099711861,-0.6876017232856998,-0.19844938578979035,1.5866584992317776,1,0
-0.465622274527585,-0.2132201469766426,-0.19500581444189205,0.6861784314202111,-0.2620927062074654,-0.17418423159173002,2.0903275937478223,1,0
-0.6067502393463823,-0.2132201469766426,-0.5098355317485765,-0.25292424983954337,0.9922029439259721,-0.1713295075684288,-0.7465827784744625,3,0
0.15476277218439763,0.20548556396438167,-0.44561206587859664,-0.9662496314236075,-0.9072479661662096,-0.2426976081509592,-0.14426881521679596,1,0
-0.5841119651263023,-0.9648473209180061,-0.41417400566252266,-0.6848460405234723,1.0037632724986303,-0.22556926401115188,0.08725649435912788,3,0
-0.8085680456913519,-1.0583586995892262,-0.6463665361155267,-0.9584783113260749,0.4390856845264697,-0.23841552211600733,-0.24871632329616017,0,0
-0.7445065463026145,-0.9465117564726686,-0.660289105639788,-0.3257292486480087,-0.8338843425320313,-0.19987674780144096,-0.5400088180508312,3,0
0.8172132646102882,1.5361236694260039,1.1105719148170687,2.4126385436142104,1.4603962511186377,-0.14991907739366966,0.049539338663801925,2,0
2.8369968794231095,-0.2132201469766426,-0.5758554582023321,-0.8680855880863511,-0.2620927062074654,-0.1527738014169709,-0.16341752503134607,5,0
-0.8596245790387665,-1.2125084092475265,0.3183327973720028,-1.090181736136894,-0.2620927062074654,-0.12422656118395874,0.40582139400118855,3,0
0.17370827826928747,1.082056512768972,0.12162036344856807,0.7655276997844934,0.46131708562773566,-0.16276533549852515,0.34315288915356995,2,0
2.2196623803010667,-0.2132201469766426,3.404652080298587,2.9451784787188275,-0.2620927062074654,12.983238791803574,3.5810256396138587,4,1
-0.04593114820638353,0.7242510694499608,-0.2614748560415915,0.6919046672815511,0.28168736472950506,-0.22414190199950126,-0.37753491659404254,1,0
0.25398584642559996,3.1373423187738183,-0.5924727186022569,2.276435933483767,-0.07890596113303219,0.13269860091315064,-0.6659260916798424,1,0
1.047609885218905,2.2276363856501544,1.2542887615191218,2.1557759635483893,1.6609234890520583,-0.08854251089269354,-0.46863635419659905,5,0
-0.8328118712745581,-0.4170068489548202,0.32776421543682505,-0.3269562991897243,-0.7952017046158282,-0.24840705619756162,-0.043883154673851524,3,0
-0.6700089630535565,-0.11813714849582206,1.0638639396389016,-0.5478253966985516,-0.2620927062074654,-0.08568778686939232,-0.40712837721652906,1,0
-0.2975210468082667,-0.6465943094739367,-0.3360279702682814,0.12746141809232583,-0.8365521106641832,-0.23127871205775433,-0.18546755451476743,3,0
0.3276806539930948,0.7094516495762243,-0.35758549727358935,-0.7637862920405161,-0.6871570952636746,-0.19844938578979035,0.06578672880948075,1,0
-0.5990435928033764,-0.7133881513819513,-0.011317719750830818,-0.6071328395481441,-0.3772513639120242,-0.2783816584422244,-0.560898319666704,3,0
1.517715324342271,3.1521417386475545,2.8464019538903003,2.716129044265229,0.8072376867634373,-0.10709821704415143,0.46500831524616154,4,0
-0.22928511387540113,-0.2132201469766426,0.5267222250899795,0.7495760427421891,-0.2620927062074654,3.836703021146478,0.05186039439889896,4,3
-0.267015570908868,-0.22134018265957775,0.4791160196199245,-0.701206714413015,-0.4652877122730382,-0.19844938578979035,-0.5922325720905133,3,0
-0.5100960472861822,-0.2132201469766426,-0.6957692021693573,-0.80264289252818,-0.2620927062074654,0.044202156190813004,-0.17328201190550824,1,0
-0.8365046394097486,-1.2580853837259363,-0.7541541711420663,1.3647373809889969,-0.2620927062074654,-0.26268067631406766,-0.48256268860718093,3,0
0.04317695244712349,0.6556236710974128,-0.04455224055068046,0.8350605638150502,-0.7489603903251946,-0.24412497016260976,-0.40596784934898056,1,0
5.772908102035769,3.6038514655901857,1.7415786948682697,1.0592017961017859,1.2025119983439498,-0.18417576567328425,1.3121936585565597,4,0
-0.3395864925221744,-0.5928972993125918,-0.6917271658558621,-0.7093870513577863,-0.29543980785936463,-0.24127024613930856,0.09421966156441879,3,0
0.08138907488952815,0.11747485462676256,-0.6391806937804241,0.34096821235085895,-0.102026618278349,-0.24697969418591098,-0.5452311934547994,1,0
-0.05797278342983029,-0.1872884201182371,-0.41597046624629824,-0.18461843635070227,-0.31856046500468144,-0.326911966838345,-0.534786442646863,1,0
-0.17678358430117272,0.6190835105242046,0.02730618280034585,0.36591824003241163,0.010019643272032483,-0.167047421533477,-0.05722922515065919,1,0
-0.8853134008487865,-0.9903861428240114,-0.4402226841272697,-0.704887866038162,-0.7925339364836761,-0.3226298808033932,-0.5179587885674098,3,0
0.07625131052752403,-0.09914674246315124,-0.6122337850237891,-0.9654315977291306,-0.7574083227436756,-0.1399275433121154,-0.4709574099316961,1,0
-0.29527327489988997,2.1935846231088134,-0.17569386316630373,-0.6521246927443867,-0.6560331337219019,-0.29265527855873047,3.7794759049646505,2,0
-0.059417779656643965,0.5889607975068649,0.20425755030224843,0.4673544181475766,1.0055417845867316,-0.134218095265513,-0.3137058838788756,1,0
-0.7639337177964421,-0.2132201469766426,-0.34186646716555225,-0.29341691771616163,-0.2620927062074654,-0.12708128520725995,0.38725294812041267,3,0
1.8182745395195048,-0.2132201469766426,-0.2628222014794232,1.8862338612181726,-0.36080012709708714,-0.17703895561503122,-0.23420972495180403,5,0
-0.4917927617465429,0.605593773825135,-0.5884306822887616,-0.02019366376079755,-0.18872908257328702,-0.30407417465193526,-0.2510373790312571,1,0
-0.614135775616763,-0.2132201469766426,-0.4325877266462231,-0.9576602776315978,0.9859781516176175,-0.21557772992959764,-0.5545154163951874,3,0
-0.8088891559639771,-0.9820041705061431,-0.7209196503422166,-1.0059242656057488,-0.6431389210831675,-0.19844938578979035,0.32632523507411687,0,0
-0.12396094445431913,-0.5249247425473771,-0.5507050100294728,0.26693616300067785,-0.2620927062074654,-0.18417576567328425,-0.6450365900639696,3,0
-0.7822370033360815,-0.6895519176030127,0.26398986471278907,-0.4934261560158219,-0.08913240563961465,-0.22271453998785065,-0.38972045920330173,3,0
-0.7151249563574041,0.22670243139398633,2.2261739373417537,-0.6316738503824583,-0.6213521480039267,-0.2655354003373689,-0.22434523807764187,1,0
-0.29527327489988997,-0.42892496584428963,-0.1586274876204349,-0.059050264248461576,-0.2620927062074654,-0.26125331430241705,-0.6044181146997725,3,0
0.273252462783115,1.1311696318189828,0.6376536661381264,1.2669823544989791,-0.2620927062074654,-0.27409957240727256,-0.7837196702360142,1,0
0.0630857893498889,0.378494711337886,0.3160872216422832,-0.24556194658924912,-0.2620927062074654,-0.2498344182092122,-0.26264265770674194,1,0
-0.7481993144378049,-0.9163890434553286,-0.5852868762671543,-0.5453712956151202,-0.3563538468768339,-0.26125331430241705,-0.4419442132429838,3,0
-0.4922744271554808,-0.6384742737910017,-0.14739960897183704,-0.8067330610005657,-0.4701786205153167,-0.25697122826746527,-0.44948764438204897,3,0
1.2876398140062792,-0.2132201469766426,0.13599204811877336,-0.15476020650228686,-0.2620927062074654,-0.015747048298512513,1.1195460325435103,5,0
-0.629549068702775,-0.7170552642710187,-0.7451718682231879,-0.9625684797984606,-0.7756380716467138,-0.23984288412765797,-0.7181498457195246,3,0
-0.02923341402987044,0.3191660635254731,-0.332884164246674,0.9430410114860325,-0.1060282704765769,-0.23127871205775433,-0.30268086913716497,1,0
-0.538835416686142,-0.6693827967131417,-0.7478665590988515,-1.0803653318031685,-0.8543372315451961,-0.30835626068688715,-0.4564508115873399,3,0
-0.370573633830511,-0.6638821273795406,-0.7034041596504039,-0.6815739057455636,0.28124273670747985,-0.06284999468298261,-0.6926182326334578,1,0
-0.8695789974901493,-0.9965416537449461,-0.4851341987216612,-0.4472072522778636,-0.35590921885480864,-0.24840705619756162,-0.4726982017330188,3,0
0.19795210385249393,0.7547666874197009,-0.39980232099231733,-0.81695848218153,-0.6827108150434213,-0.19844938578979035,0.8810575557622955,2,0
1.1901828462645159,1.3530299616075643,-0.396209399824766,-0.5241024195587145,-0.04600348750315818,-0.22414190199950126,0.15224605494184332,5,0
-0.4375251256728756,-0.2132201469766426,0.040779637178663335,-0.4124408202625852,-0.2620927062074654,-0.18988521371988668,-0.347941455971556,1,0
0.4537164359985053,3.679551153085937,-0.14425580295022972,-0.42634739306869657,-0.2620927062074654,-0.25697122826746527,-0.6287891999182907,2,0
-0.8747167618521533,-1.1458455356569786,-0.6593908753479002,-0.9339373004917607,-0.8378859947302593,-0.1884578517082361,-0.59861547536203,3,0
-0.6414301487899092,-0.9504408059966695,-0.4864815441594929,-0.43002854469384366,-0.07935058915505744,-0.20558619584804336,-0.5846891409514481,0,0
-0.3302742946160422,0.35478944587641414,-0.3665678001924676,0.6321882075847199,0.010019643272032483,-0.22128717797620007,0.12787496972332513,1,0
0.9077663614906086,-0.2132201469766426,-0.6903798204180304,-0.8190035664177229,-0.2620927062074654,0.48811174181415196,0.20388954504775117,1,0
-0.3920880220964028,-0.24478351148611624,0.830324063748066,0.13441470449538143,-0.4652877122730382,-0.22414190199950126,-0.5707628065408662,1,0
0.15508388245702304,-0.2132201469766426,-0.5785501490779955,-0.6533517432861023,-0.2620927062074654,-0.14135490532376602,1.275637030728782,2,0
-0.016870668533798382,-0.1582134536406308,-0.44381560529482095,-0.3122316926891358,-0.5030810941451906,-0.11138030307910325,-0.25567949050145106,1,0
0.11269732647049005,0.6789360316064845,0.12476416947017549,0.6260529548761414,0.24122621472520078,-0.19844938578979035,0.12323285825313104,1,0
0.6945491404674428,5.45273120326752,0.1791071021293891,-1.1674859202649837,-0.6609240419641805,-0.061422632671332,0.7040770559611507,4,0
9.187434185996365,8.970278273788018,1.7213685133007932,1.9897151235695307,2.7218059496044797,0.055621052284017876,0.3611410711005717,4,0
0.2567152837429146,-0.2132201469766426,-0.4168686965381861,-0.37849242194178406,-0.2620927062074654,-0.14135490532376602,-0.4593521312562111,1,0
-0.22703734196702435,-0.4036480805732174,-0.7442736379313002,-0.8288199707514484,-0.7107223804310168,-0.21985981596454945,-0.534786442646863,3,0
0.8058138499320919,1.5632341111416097,-0.3351297399763936,-0.7703305615963331,-0.686267839219624,-0.19844938578979035,-0.29455717406432547,2,0
-0.48408611520353684,-0.2548680719310517,-0.058025694928997944,0.23216973098539945,-0.5266463793125328,-0.2583985902791159,-0.5684417508057693,3,0
0.1676071830894078,-0.2132201469766426,-0.3953111695328782,-0.09013554463859288,-0.2620927062074654,-0.20558619584804336,-0.530144331176669,1,0
0.6539286909803486,2.585441828969165,1.2659657553136634,1.3213815951817087,0.9455170016133129,-0.24412497016260976,1.0748657096428933,5,0
0.5039701936643568,1.2235022956330026,0.20785047146979968,-0.2803283786045274,-0.473291016669494,0.23832338977529557,0.046057755061156426,2,0
-0.39016136046065136,-0.8399035460547788,-0.42989303577055965,0.4644913002169066,0.16475019493684503,-0.2769542964305738,-0.44484553291185497,3,0
-0.7254004850814121,-0.2132201469766426,-0.35533992154386973,-0.23042832324142204,-0.2620927062074654,-0.18988521371988668,1.9058036628076125,3,0
-0.3503436866551203,-0.27857333739252355,0.3282133305827689,-0.3122316926891358,0.2874675290158344,-0.061422632671332,-0.37057174938875165,1,0
-0.5553725957263423,-0.2132201469766426,-0.4478576416083162,-0.5932262667420327,-0.2620927062074654,0.739327455864659,-0.7001616637725229,1,3
-0.29703938139932884,-0.4655960947349642,-0.25698370458215236,0.33115180801713323,-0.24919849356873097,-0.16276533549852515,-0.28005057571996933,3,0
-0.9238466335638166,0.2954607980640013,2.0074548612670675,-1.1274022692356038,-0.5466546403036724,-0.0828330628460911,1.1340526308878665,1,0
-0.35949532942493995,-0.2015639667221069,-0.39171824836532687,-0.47256629680665496,1.2909929747269893,-0.3340487768965981,-0.5487127770574449,3,0
0.2880235353238765,0.21818949075865107,-0.6212160879426675,3.271573922815205,-0.2620927062074654,0.18836571936752436,5.740187737187825,2,0
2.4097596616952153,3.275775830336115,0.4346536201714768,1.5553392318021702,1.022437649423694,-0.14706435337036844,0.10756573204122645,4,0
0.4704141701750184,-0.2132201469766426,-0.5206142952512305,-0.7052968828854007,-0.2620927062074654,-0.2669627623490195,-0.6444563261301953,2,0
-0.7456304322568029,-1.1385113098788435,-0.37016072136001893,-0.890990531531711,0.035808068549501325,-0.13850018130046482,-0.3374967051636196,3,0
-0.40637742922822645,-0.833355130181444,2.537859848626831,-0.29341691771616163,-0.2620927062074654,-0.19559466176648913,-0.7193103735870731,3,0
2.978445954514532,-0.6231509806473984,-0.6472647664074145,-1.1543973811533494,-0.47062324853734205,-0.18132104164998303,-0.477920577136987,2,0
0.1605427570916521,0.6912470534483539,0.3309080214584325,0.4383142219936382,0.7369864592834363,-0.1941672997548385,-0.08914374150824271,1,0
-0.7848058855170834,-0.2132201469766426,-0.10114074893961382,-0.010377259427071957,0.33637661143861985,-0.1727568695800794,-0.4680560902628248,3,0
-0.6738622863250596,-0.2132201469766426,-0.5888797974347055,-0.8173674990287685,-0.7645223710960808,-0.18417576567328425,-0.4442652689780808,3,0
0.5131218364341766,-0.2132201469766426,-0.385879751468056,-0.5241024195587145,0.9575219582079968,-0.18417576567328425,-0.3630283182496864,2,0
0.7488167765411099,1.3965114430065069,-0.3297403582250666,-0.7457895507620189,-0.6844893271315227,-0.19844938578979035,3.4214530578259414,2,0
0.7802855832583845,0.7431105071651649,-0.47705012609467073,0.42399863234028823,-0.24163981719430058,-0.16276533549852515,-0.32995327402455443,2,0
-0.5955113798044985,-0.28787208793265884,-0.42135984799762527,0.48453312573159657,0.20032043669887095,-0.1913125757315373,-0.45296922798469447,1,0
-0.13295203208782616,-0.1578205486882307,-0.2542890137064889,-0.6729845519535537,0.11717499658013543,-0.22556926401115188,-0.4999706066204083,1,0
-0.5137888154213724,-0.6606079194428731,-0.5394771313808749,-0.04800680937302023,-0.29855220401354193,-0.2641080383257183,-0.603257586832224,3,0
0.04719083085493911,-0.2132201469766426,-0.2731518498361333,-0.5302376722672931,-0.8996892897917791,-0.09996140698589841,-0.5748246540772859,2,0
-0.4799116816594086,-0.020041878713267302,-0.2605766257497037,0.2882050390570833,-0.49374390568265886,-0.19987674780144096,-0.32008878715039224,1,0
1.336448575445317,-0.2132201469766426,1.0800320848928826,0.19863034951183678,-0.2620927062074654,-0.07997833882278989,-0.4941679672826658,5,0
-0.5486292800012121,-0.06299948684234331,0.34438147583675,3.060521229640104,-0.2620927062074654,3.257194044416331,0.9361826294708486,5,3
-0.7762964632925142,-0.25002224418478397,-0.11596154875576302,-0.5347368575869174,-0.6813769309773453,-0.21985981596454945,0.5265162922262314,3,0
-0.7685898167495082,0.12088003088089652,-0.5008532288296982,0.27838863472335784,-0.1478233045469572,-0.23413343608105552,-0.6084799622361922,3,0
-0.6480129093787269,-0.2132201469766426,-0.5309439436079405,-0.57400247492182,3.0534984540353713,-0.19844938578979035,-0.6212457687792255,3,0
0.34726838062323506,-0.2132201469766426,-0.5035479197053617,-0.3257292486480087,-0.2620927062074654,-0.1727568695800794,0.6373467035771123,2,0
0.13549615582688282,-0.11853005344822216,1.4918706737234528,0.39618548672806553,1.4506144346340804,-0.27409957240727256,-0.473278465666793,1,0
1.129011339329406,-0.2132201469766426,-0.3072846009278708,-0.7928264881944543,-0.2620927062074654,-0.13850018130046482,-0.16167673323002338,5,0
0.14834056673189278,2.182714252759078,-0.5039970348513055,0.04770313288080491,-0.23096874466569273,-0.2269966260228025,-0.22086365447499637,1,0
-0.5444548464570839,-0.2132201469766426,-0.49007446532704424,-0.30609643998055736,-0.4879637413963297,-0.20273147182474213,-0.4715376738654702,3,0
0.3024734975920126,1.3079768603990212,2.1179371871692703,1.6980861114884305,0.8214657834682477,-0.18560312768493487,2.460535983495791,1,0
-0.26797890172674366,0.4486937295000344,1.6243596417769077,-0.2467889971309649,0.7925649620366018,-0.23698816010435675,0.49518203980242226,1,0
-0.26910278768093204,-0.6111018954404625,-0.3930655938031586,-0.8059150273060887,-0.6871570952636746,-0.19844938578979035,-0.520279844302507,2,0
-0.6364529395642179,-0.9933984141257455,-0.7460700985150758,-1.0668677758442955,-0.8396645068183605,-0.2997920886169835,-0.5887509884878678,3,0
-0.16923749289447937,-0.2132201469766426,0.7867598945915063,5.0618406631784225,-0.2620927062074654,4.66314562589218,6.383700439743463,4,3
-0.23362010255584204,-0.2218640559294446,-0.4114793147868591,-0.514286015224989,0.4426427087026722,-0.19844938578979035,-0.3340151215609741,1,0
-0.8259080004131154,-0.6384742737910017,-0.6517559178668536,-0.6856640742179493,-0.8996892897917791,-0.20273147182474213,-0.4680560902628248,3,0
-0.5971169311676249,-0.6807770403327442,-0.7240634563638241,-1.003879181369556,-0.5795571139335463,-0.19844938578979035,0.3652029186369914,3,0
0.29492740618531926,1.461733665104921,-0.4851341987216612,1.2493946300677203,-0.03800018310670237,-0.02288385835676559,-0.26264265770674194,1,0
1.7863240673932923,5.125048472965849,-0.22509652922013437,0.48330607518988083,0.3461584279231771,-0.16133797348687454,0.2973120383854046,5,0
-0.6281040724759613,-0.2132201469766426,-0.5161231437917914,-0.4455711848889094,-0.3603554990750618,-0.16276533549852515,-0.5719233344084147,3,0
0.0031987235052797335,0.39905673718015705,0.13015355122150235,1.3275168478902872,1.8298821374216812,-0.19844938578979035,0.10466441237235519,2,0
0.11606898433305508,0.15375307856503706,-0.6122337850237891,0.3487395324483917,-0.4577290358986077,-0.23984288412765797,-0.5672812229382208,1,0
-0.3700919684215732,-0.8946483027558573,-0.258780165165928,0.019071953574104964,1.4964111209026887,-0.1185171131373563,-0.6264681441831937,3,0
-0.046573368751633905,-0.13778239611582632,-0.03152790131830696,2.618374017775211,-0.2620927062074654,2.0624920406647727,7.276726633822026,4,1
0.6823469501076831,1.0855926573405728,0.29408057949103145,1.3156553593203688,-0.22163155620316088,-0.1542011634286215,0.24856986794836802,5,0
-0.7674659307953199,-0.2132201469766426,-0.34186646716555225,-0.29341691771616163,-0.2620927062074654,-0.18560312768493487,0.4319332710210295,3,0
-0.3977074518673447,-0.3059457157430629,-0.639629808926368,-0.407941634942961,-0.6600347859201299,-0.2641080383257183,-0.7227919571897186,3,0
0.0895773868414721,-0.2132201469766426,0.29138588861536785,1.8817346758985485,-0.2620927062074654,3.088765327041559,4.884878698804588,4,3
-0.016870668533798382,0.36657659444841645,-0.5322912890457723,0.44526750839669393,-0.2274117204894902,-0.2641080383257183,-0.4204744476933367,1,0
0.0735218732102096,0.1815183618679763,0.37357396032310436,-0.7159313209136035,-0.5711091815150652,-0.03430275444997046,1.2332777635632624,1,0
-0.6806056020501898,-0.4179236271770872,-0.4819903927000538,0.7066292737821396,-0.2620927062074654,-0.19844938578979035,-0.6334313113884846,3,0
0.025194777180109422,0.46519573750083787,-0.41417400566252266,1.3356971848350587,-0.08913240563961465,-0.32976669086164623,0.5479860577758786,1,0
-0.8984789220264218,-1.1123176463855047,-0.38677798175994377,-0.7936445218889315,-0.6880463513077252,-0.051431098589777735,-0.615443129441483,1,0
0.9522401342492057,1.8259565559798001,0.04796547951376598,0.07183512686788047,-0.2620927062074654,-0.1542011634286215,-0.3473611920377818,5,0
-0.6473706888334764,-0.5537377723900498,-0.290667340527946,0.3127460498913975,-0.39681499688113836,-0.20986828188299522,-0.24755579542861159,3,0
-0.750286531209869,-0.7982556211003697,-0.21970714746880743,-0.08563635931896865,-0.24697535345860433,-0.19844938578979035,-0.4460060607794035,3,0
0.06131968285045003,0.6291680709691403,-0.2727027346901894,1.1062387335342212,-0.43060672655506294,-0.18988521371988668,-0.21157943153460843,1,0
-0.5327343215062622,-0.1470811466559616,0.008443346670701502,-0.7114321355939792,-0.431940610621139,-0.23841552211600733,0.5120096938818753,3,0
-0.2238262392407718,-0.2132201469766426,-0.3899217877815512,-0.3007792209664559,9.888765036630668,-0.29265527855873047,-0.30964403634245585,3,0
-0.633402391974278,-0.44228373422589246,-0.37465187281945805,-0.1289921451262569,-0.38747780841860663,-0.2698174863723207,-0.5382680262495085,3,0
-0.6390218217452199,-0.7545122030664936,-0.28482884363067507,0.34628543136496015,-0.4821835771100005,-0.14420962934706724,-0.7326564440638806,3,0
-0.9175849832476242,-1.2121155042951264,2.6788820044532207,-0.34454402362098274,-0.4523934996343038,-0.13136337124221178,0.017044558372444164,3,0
-0.46738838102702385,-0.2132201469766426,-0.35533992154386973,-0.829228987598687,-0.2620927062074654,0.5737534625131884,-0.2458150036272889,2,0
-0.5365876447777652,-0.9374749425674667,-0.5942691791860325,-0.6832099731345179,1.4292722895768648,-0.25697122826746527,0.2938304547827592,3,0
0.35481447202992844,0.7224175130054272,0.6120541028193232,1.8698731873286296,0.8974971752345781,-0.1927399377431879,-0.13904643981282777,2,0
-0.12717204718057168,-0.15284375262449615,-0.22734210494985396,1.7271263076423693,0.7890079378603992,-0.26268067631406766,1.2176106373513575,1,0
